Date,XLP,XLY,XLE,XLF,XLV,XLI,XLK,XLU
2003-04-25,18.84,24.72,22.24,18.5871,27.21,20.74,15.31,19.72
2003-04-28,19.11,25.29,22.34,18.9119,27.43,21.11,15.63,19.99
2003-04-29,19.28,25.5,22.03,18.9362,27.6,21.17,15.79,20.02
2003-04-30,19.12,25.39,22.13,18.9768,27.6,21.4,15.61,19.99
2003-05-01,19.1,25.16,22.24,18.9687,27.68,21.08,15.76,19.72
2003-05-02,19.25,25.4,22.59,19.2692,28.1,21.37,16.09,19.88
2003-05-05,19.13,25.31,22.73,19.188,28.14,21.3,16.05,19.96
2003-05-06,19.23,25.64,22.7,19.3341,28.19,21.36,16.34,19.93
2003-05-07,19.28,25.62,22.85,19.2123,27.95,21.33,16.14,19.9
2003-05-08,19.19,25.38,22.88,18.9931,27.85,21.13,15.88,19.87
2003-05-09,19.43,25.67,23.03,19.1149,28.16,21.45,16.32,20.0
2003-05-12,19.6,26.06,23.14,19.3341,28.44,21.61,16.57,20.15
2003-05-13,19.51,26.03,23.4,19.2773,28.5,21.54,16.54,20.19
2003-05-14,19.36,25.83,23.5,19.2692,28.45,21.47,16.48,20.28
2003-05-15,19.51,25.89,23.51,19.4641,28.72,21.7,16.65,20.59
2003-05-16,19.4,25.93,23.59,19.5128,28.65,21.6,16.5,21.02
2003-05-19,19.21,25.15,23.35,18.985,27.68,21.04,15.9,20.69
2003-05-20,19.33,25.16,23.26,19.0012,27.34,21.16,15.93,20.78
2003-05-21,19.48,25.27,23.95,19.0418,27.54,21.04,15.95,20.73
2003-05-22,19.74,25.7,23.9,19.0986,27.85,21.2,16.12,21.1
2003-05-23,19.64,25.61,24.12,19.1717,27.74,21.28,16.14,21.9
2003-05-26,19.64,25.61,24.12,19.1717,27.74,21.28,16.14,21.9
2003-05-27,19.83,26.2,24.6,19.5209,28.14,21.8,16.56,22.22
2003-05-28,19.95,26.21,24.31,19.7564,28.09,21.72,16.67,22.12
2003-05-29,19.85,26.18,24.08,19.5453,27.86,21.48,16.71,21.79
2003-05-30,20.06,26.74,24.48,19.9431,28.17,21.98,16.95,22.01
2003-06-02,20.02,26.99,24.61,20.1218,27.95,22.2,16.86,22.2
2003-06-03,20.22,26.95,24.79,20.2355,28.17,22.23,17.01,22.29
2003-06-04,20.37,27.37,24.95,20.5278,28.66,22.52,17.37,22.6
2003-06-05,20.39,27.52,24.82,20.6577,28.93,22.58,17.37,22.34
2003-06-06,20.32,27.38,24.77,20.6415,29.19,22.77,17.2,22.1
2003-06-09,20.28,26.99,24.73,20.2111,28.89,22.47,16.95,22.08
2003-06-10,20.34,27.29,24.88,20.3816,29.11,22.59,17.19,22.18
2003-06-11,20.49,27.59,25.6,20.6902,29.44,23.04,17.3,22.35
2003-06-12,20.56,27.76,25.37,20.6496,29.5,23.1,17.38,22.62
2003-06-13,20.36,27.46,24.94,20.5765,29.32,22.85,17.0,22.32
2003-06-16,20.77,28.1,24.92,21.08,30.21,23.4,17.42,22.75
2003-06-17,20.64,28.1,24.68,21.0719,30.81,23.41,17.5,22.64
2003-06-18,20.61,27.84,24.53,20.8688,30.73,23.29,17.67,22.75
2003-06-19,20.38,27.38,24.66,20.3735,30.07,22.86,17.54,22.82
2003-06-20,20.29,27.38,24.45,20.340999999999998,30.2,22.92,17.52,22.52
2003-06-23,20.18,27.04,24.38,20.0243,29.7,22.64,17.17,22.28
2003-06-24,20.4,27.04,24.36,20.137999999999998,29.72,22.65,17.1,22.14
2003-06-25,20.11,26.88,24.4,20.0081,29.56,22.3,16.93,22.1
2003-06-26,20.24,27.08,24.29,20.1786,29.98,22.57,17.25,22.31
2003-06-27,20.13,26.92,24.2,20.0081,29.52,22.35,17.12,22.02
2003-06-30,20.16,27.09,24.05,19.935,29.33,22.39,17.07,22.12
2003-07-01,20.33,27.03,24.03,20.1705,29.49,22.44,17.31,21.97
2003-07-02,20.46,27.28,24.0,20.4222,29.77,22.5,17.67,22.13
2003-07-03,20.34,27.25,23.96,20.3248,29.59,22.48,17.46,22.0
2003-07-04,20.34,27.25,23.96,20.3248,29.59,22.48,17.46,22.0
2003-07-07,20.49,27.8,23.8,20.674,29.8,22.78,18.06,22.04
2003-07-08,20.51,28.19,23.76,20.811999999999998,29.81,22.95,18.2,21.87
2003-07-09,20.24,27.84,24.0,20.7795,29.63,22.7,18.18,21.71
2003-07-10,20.16,27.48,23.64,20.4791,29.31,22.4,17.76,21.32
2003-07-11,20.3,27.89,23.71,20.7633,29.65,22.63,18.01,21.45
2003-07-14,20.25,28.04,23.5,21.1531,29.62,22.55,18.09,21.42
2003-07-15,20.36,27.87,23.3,21.0394,29.51,22.41,18.12,21.0
2003-07-16,20.15,27.79,23.08,20.9338,29.34,22.36,18.06,20.65
2003-07-17,20.08,27.47,23.23,20.5846,29.15,22.3,17.51,20.6
2003-07-18,20.26,27.65,23.76,20.8364,29.42,22.6,17.55,20.92
2003-07-21,20.09,27.34,23.63,20.5928,28.96,22.5,17.16,20.62
2003-07-22,20.3,27.54,23.57,20.7958,28.91,22.78,17.53,20.97
2003-07-23,20.21,27.42,23.44,20.7308,29.12,22.71,17.63,20.84
2003-07-24,20.07,27.39,23.22,20.6415,28.89,22.71,17.38,20.83
2003-07-25,20.23,27.75,23.43,21.1287,29.12,23.22,17.75,21.0
2003-07-28,20.11,27.89,23.33,21.0475,29.05,23.24,17.78,20.85
2003-07-29,20.0,27.71,23.0,20.8201,28.92,22.92,17.61,20.76
2003-07-30,20.13,27.53,23.03,20.8282,29.04,22.92,17.48,20.61
2003-07-31,20.13,27.59,23.2,20.8039,28.89,23.13,17.6,20.64
2003-08-01,19.93,27.56,23.14,20.3979,28.45,22.95,17.51,20.55
2003-08-04,20.01,27.35,22.9,20.4222,28.5,23.0,17.66,20.55
2003-08-05,19.77,26.9,22.8,20.0893,28.03,22.61,17.22,20.23
2003-08-06,19.89,26.99,23.2,20.3654,28.01,22.57,17.06,20.35
2003-08-07,20.06,27.22,23.78,20.4628,28.46,22.71,17.01,20.54
2003-08-08,20.18,27.48,23.85,20.5603,28.57,22.74,16.99,20.64
2003-08-11,20.15,27.6,23.96,20.5197,28.51,22.92,17.07,20.64
2003-08-12,20.31,27.97,24.13,20.7633,28.59,23.14,17.33,20.92
2003-08-13,20.24,27.87,24.11,20.609,28.18,23.06,17.3,20.72
2003-08-14,20.35,28.0,24.2,20.8039,28.16,23.33,17.45,20.8
2003-08-15,20.42,28.2,24.28,20.7876,28.1,23.55,17.37,20.76
2003-08-18,20.46,28.36,24.28,20.811999999999998,28.29,23.9,17.88,20.71
2003-08-19,20.35,28.39,24.17,20.7876,28.14,24.04,18.12,20.73
2003-08-20,20.28,28.56,24.28,20.7389,28.06,23.9,18.02,20.93
2003-08-21,20.35,28.78,24.51,20.7389,27.9,24.18,18.19,21.01
2003-08-22,20.17,28.39,24.13,20.340999999999998,27.48,23.95,18.16,20.72
2003-08-25,20.29,28.3,24.13,20.4141,27.68,23.73,18.05,20.82
2003-08-26,20.32,28.49,24.15,20.4547,27.7,23.87,18.15,20.88
2003-08-27,20.4,28.53,24.25,20.3735,27.72,23.85,18.27,20.95
2003-08-28,20.46,28.73,24.65,20.4628,27.74,24.04,18.38,21.0
2003-08-29,20.47,29.0,24.68,20.5603,27.82,24.03,18.44,21.05
2003-09-01,20.47,29.0,24.68,20.5603,27.82,24.03,18.44,21.05
2003-09-02,20.7,29.4,24.84,20.9257,28.24,24.38,18.84,21.44
2003-09-03,20.75,29.39,24.85,20.9663,28.13,24.58,19.04,21.51
2003-09-04,20.85,29.48,24.81,20.877,28.2,24.56,19.22,21.52
2003-09-05,20.63,29.19,24.7,20.7795,28.13,24.29,19.12,21.48
2003-09-08,20.69,29.2,25.04,20.9825,28.63,24.41,19.47,21.64
2003-09-09,20.46,28.63,24.77,20.877,28.72,24.15,19.26,21.59
2003-09-10,20.45,28.27,24.51,20.5359,28.76,23.87,18.69,21.56
2003-09-11,20.56,28.5,24.46,20.6252,28.92,24.07,18.91,21.5
2003-09-12,20.61,28.4,24.49,20.6577,28.98,24.06,18.93,21.66
2003-09-15,20.59,28.5,24.33,20.6577,28.9,24.09,18.82,21.54
2003-09-16,20.6,28.92,24.37,20.9013,29.08,24.4,19.3,21.73
2003-09-17,20.7,28.91,24.05,20.9338,29.01,24.3,19.27,21.67
2003-09-18,20.83,29.1,24.15,21.4373,29.11,24.59,19.54,21.91
2003-09-19,20.71,28.89,24.25,21.2911,28.79,24.4,19.56,21.75
2003-09-22,20.54,28.45,24.11,20.9825,28.4,24.08,19.19,21.63
2003-09-23,20.66,28.71,24.25,21.1287,28.64,24.17,19.3,21.73
2003-09-24,20.48,28.15,24.37,20.7633,28.13,23.7,18.64,21.47
2003-09-25,20.46,28.04,24.15,20.6658,27.94,23.52,18.5,21.51
2003-09-26,20.41,27.73,23.93,20.5522,27.81,23.27,18.4,21.71
2003-09-29,20.41,27.69,24.05,20.7714,27.94,23.51,18.7,21.94
2003-09-30,20.32,27.58,24.05,20.6334,27.81,23.29,18.28,21.9
2003-10-01,20.69,28.34,24.4,21.1531,28.31,23.75,18.68,21.93
2003-10-02,20.69,28.49,24.56,21.1937,28.5,23.86,18.64,22.14
2003-10-03,20.85,28.81,24.7,21.3561,28.37,24.1,19.21,22.19
2003-10-06,20.92,29.02,24.85,21.4535,28.26,24.11,19.31,22.16
2003-10-07,21.03,29.14,24.97,21.5834,28.24,24.23,19.44,22.09
2003-10-08,20.97,28.93,24.8,21.5509,28.09,24.12,19.3,22.01
2003-10-09,21.0,29.3,24.72,21.6078,28.13,24.28,19.38,22.05
2003-10-10,20.99,29.36,24.9,21.6078,28.06,24.14,19.54,21.98
2003-10-13,21.07,29.66,25.0,21.9488,28.14,24.24,19.6,22.12
2003-10-14,21.18,29.82,24.9,22.0788,28.18,24.36,19.55,22.18
2003-10-15,21.15,29.7,24.54,22.0219,28.12,24.4,19.67,21.9
2003-10-16,21.18,29.83,24.8,22.0463,28.27,24.41,19.74,22.0
2003-10-17,21.05,29.41,24.63,21.8514,27.95,24.24,19.42,21.86
2003-10-20,21.06,29.38,24.62,21.8595,28.09,24.3,19.65,21.97
2003-10-21,21.03,29.47,24.7,21.8514,28.35,24.26,19.76,21.94
2003-10-22,20.93,29.06,24.37,21.5428,27.59,23.98,19.47,21.93
2003-10-23,20.93,29.06,24.33,21.689,27.87,24.04,19.32,21.97
2003-10-24,20.91,29.09,24.32,21.6646,27.95,24.05,19.03,21.9
2003-10-27,20.9,29.41,24.22,21.6646,27.88,24.06,19.13,21.99
2003-10-28,21.13,30.07,24.29,21.9407,28.1,24.34,19.59,21.93
2003-10-29,21.23,30.01,24.24,21.9732,28.02,24.5,19.62,21.91
2003-10-30,21.2,30.11,23.91,22.0057,27.76,24.69,19.6,22.09
2003-10-31,21.24,30.09,24.28,22.0625,28.0,24.73,19.62,22.05
2003-11-03,21.43,30.32,24.13,22.298000000000002,27.92,24.85,20.08,22.16
2003-11-04,21.3,30.14,24.05,22.1843,27.74,24.92,19.91,22.05
2003-11-05,21.27,30.11,24.12,22.1356,27.71,24.9,19.97,22.04
2003-11-06,21.4,30.33,24.15,22.2412,27.85,25.03,20.13,21.95
2003-11-07,21.4,30.41,24.21,22.0057,27.6,24.94,20.05,21.81
2003-11-10,21.34,30.05,24.17,22.03,27.39,24.71,19.79,21.76
2003-11-11,21.36,30.0,24.16,21.956999999999997,27.45,24.62,19.74,21.78
2003-11-12,21.52,30.3,24.3,22.1275,27.96,25.02,20.16,21.83
2003-11-13,21.27,30.19,24.52,22.0544,28.61,25.01,19.99,21.86
2003-11-14,21.15,29.86,24.57,21.7702,29.03,24.82,19.72,21.83
2003-11-17,21.17,29.59,24.32,21.7133,28.94,24.75,19.45,21.65
2003-11-18,21.09,29.21,24.15,21.4616,28.77,24.63,19.21,21.26
2003-11-19,21.2,29.4,24.21,21.624000000000002,29.07,24.85,19.42,21.53
2003-11-20,21.05,29.37,24.15,21.4373,28.69,24.67,19.12,21.48
2003-11-21,21.1,29.5,23.97,21.5591,28.34,24.69,19.28,21.44
2003-11-24,21.39,30.09,24.1,21.7621,28.8,24.99,19.77,21.77
2003-11-25,21.44,30.38,24.24,21.8839,28.66,25.19,19.75,21.89
2003-11-26,21.41,30.37,24.47,22.0138,28.66,25.19,19.83,22.05
2003-11-27,21.41,30.37,24.47,22.0138,28.66,25.19,19.83,22.05
2003-11-28,21.49,30.36,24.47,21.9813,28.6,25.22,19.9,22.1
2003-12-01,21.45,30.65,24.72,22.233,29.06,25.59,20.1,22.16
2003-12-02,21.26,30.42,24.89,22.1681,29.08,25.54,20.01,22.2
2003-12-03,21.27,30.3,24.75,22.1275,29.15,25.56,19.94,22.16
2003-12-04,21.36,30.23,25.35,22.1843,29.2,25.64,20.19,22.21
2003-12-05,21.29,29.92,25.53,22.0057,28.98,25.45,19.83,22.33
2003-12-08,21.34,30.05,25.81,22.2087,29.2,25.68,19.88,22.39
2003-12-09,21.26,29.9,25.83,22.0138,29.08,25.68,19.45,22.2
2003-12-10,21.28,29.76,25.85,21.892,28.88,25.63,19.56,22.3
2003-12-11,21.27,30.22,25.98,22.1437,29.24,26.03,19.93,22.4
2003-12-12,21.41,30.38,26.27,22.2087,29.33,26.07,19.95,22.45
2003-12-15,21.27,30.25,25.94,22.1518,29.28,26.1,19.7,22.37
2003-12-16,21.48,30.18,26.33,22.3467,29.39,26.26,19.8,22.51
2003-12-17,21.46,30.46,26.58,22.2655,29.45,26.29,19.77,22.61
2003-12-18,21.57,30.85,27.29,22.4604,29.67,26.59,20.1,22.9
2003-12-19,21.4,30.86,27.12,22.3954,29.52,26.48,19.89,22.74
2003-12-22,21.52,30.96,27.15,22.5172,29.51,26.64,19.92,22.95
2003-12-23,21.53,31.06,26.96,22.5497,29.53,26.7,20.08,23.07
2003-12-24,21.46,30.94,27.25,22.5497,29.62,26.6,20.04,23.11
2003-12-25,21.46,30.94,27.25,22.5497,29.62,26.6,20.04,23.11
2003-12-26,21.48,31.08,27.36,22.5416,29.7,26.55,20.08,23.14
2003-12-29,21.62,31.36,27.68,22.8502,29.94,26.89,20.44,23.31
2003-12-30,21.65,31.26,27.74,22.8989,30.02,26.73,20.41,23.37
2003-12-31,21.78,31.49,27.55,22.842,30.15,26.76,20.38,23.33
2004-01-01,21.78,31.49,27.55,22.842,30.15,26.76,20.38,23.33
2004-01-02,21.52,31.22,27.54,22.8096,30.22,26.74,20.48,23.27
2004-01-05,21.66,31.49,28.07,22.9963,30.36,27.0,20.98,23.31
2004-01-06,21.71,31.61,28.04,22.9882,30.45,26.96,21.17,23.26
2004-01-07,21.62,31.75,27.75,23.0045,30.64,27.0,21.27,23.38
2004-01-08,21.59,31.65,27.83,23.0857,30.51,27.17,21.69,23.37
2004-01-09,21.43,31.52,27.97,23.0045,30.32,26.9,21.4,23.29
2004-01-12,21.53,31.45,28.05,23.1019,30.27,26.99,21.73,23.28
2004-01-13,21.5,31.4,28.06,22.9882,30.14,26.88,21.42,23.17
2004-01-14,21.58,31.65,27.99,23.1669,30.31,27.25,21.68,23.45
2004-01-15,21.6,31.74,27.52,23.3617,30.39,27.29,21.77,23.37
2004-01-16,21.59,31.74,27.78,23.4348,30.46,27.8,22.05,23.33
2004-01-19,21.59,31.74,27.78,23.4348,30.46,27.8,22.05,23.33
2004-01-20,21.52,31.51,28.48,23.4023,30.36,27.46,22.1,23.5
2004-01-21,21.61,31.9,28.65,23.7515,30.87,27.65,21.93,23.91
2004-01-22,21.54,32.15,28.51,23.7515,30.93,27.52,21.72,24.0
2004-01-23,21.72,32.05,28.76,23.6378,30.78,27.42,21.65,23.79
2004-01-26,21.93,32.11,28.93,23.9626,31.17,27.77,22.05,23.65
2004-01-27,21.82,31.89,28.87,23.8002,30.97,27.5,21.71,23.57
2004-01-28,21.6,31.13,28.46,23.378,30.7,27.07,21.35,23.66
2004-01-29,21.9,31.33,28.44,23.5729,31.15,27.08,21.24,23.85
2004-01-30,21.78,31.31,28.17,23.5891,30.98,27.03,21.25,23.81
2004-02-02,21.87,31.22,28.33,23.7271,31.38,26.98,21.25,23.67
2004-02-03,21.98,31.05,28.22,23.7515,31.58,26.88,21.28,23.88
2004-02-04,22.11,31.01,28.02,23.5566,31.68,26.75,20.76,23.49
2004-02-05,22.25,31.25,27.77,23.5485,31.52,27.0,20.79,23.35
2004-02-06,22.42,31.58,27.96,23.9464,31.76,27.12,21.23,23.55
2004-02-09,22.45,31.62,28.3,23.849,31.45,27.05,21.07,23.69
2004-02-10,22.54,31.89,28.68,23.921999999999997,31.59,27.03,21.24,23.89
2004-02-11,22.51,32.21,29.07,24.2874,31.88,27.33,21.41,23.87
2004-02-12,22.55,32.05,29.16,24.2468,31.68,27.31,21.21,23.8
2004-02-13,22.41,31.73,29.09,24.1981,31.54,27.18,21.08,23.77
2004-02-16,22.41,31.73,29.09,24.1981,31.54,27.18,21.08,23.77
2004-02-17,22.61,32.14,29.34,24.3768,31.74,27.39,21.39,23.95
2004-02-18,22.58,31.95,29.03,24.2468,31.6,27.25,21.29,24.03
2004-02-19,22.69,31.98,29.0,24.2387,31.49,27.04,20.97,23.87
2004-02-20,22.87,31.74,28.99,24.1738,31.32,26.99,20.87,23.64
2004-02-23,23.0,31.51,29.22,24.1738,31.26,26.89,20.59,23.73
2004-02-24,22.86,31.57,29.27,24.0763,31.4,26.89,20.61,23.6
2004-02-25,22.93,31.74,29.41,24.1819,31.44,26.82,20.77,23.84
2004-02-26,22.93,31.94,29.51,24.2062,31.4,26.84,20.82,24.0
2004-02-27,23.02,31.99,29.65,24.2631,31.31,26.83,20.71,24.26
2004-03-01,23.28,32.19,30.22,24.4336,31.4,26.97,20.96,24.38
2004-03-02,23.05,32.1,29.96,24.3118,31.2,26.88,20.88,24.27
2004-03-03,23.17,32.13,29.92,24.458000000000002,31.33,26.87,20.78,24.26
2004-03-04,23.12,32.26,29.83,24.5229,31.47,26.97,20.96,24.43
2004-03-05,23.13,32.49,30.09,24.7341,31.63,27.03,20.8,24.62
2004-03-08,23.12,32.04,30.22,24.6041,31.6,26.57,20.35,24.55
2004-03-09,23.12,31.83,30.02,24.4417,31.24,26.39,20.35,24.41
2004-03-10,23.06,31.44,29.5,24.052,30.76,25.9,19.99,24.13
2004-03-11,22.62,30.86,28.84,23.6622,30.17,25.51,19.77,23.78
2004-03-12,22.62,31.35,29.26,24.0114,30.25,25.95,20.16,24.01
2004-03-15,22.4,30.73,29.32,23.6622,29.98,25.63,19.78,23.94
2004-03-16,22.44,31.0,29.31,23.8814,30.19,25.92,19.9,24.17
2004-03-17,22.71,31.44,29.72,24.1575,30.16,26.24,20.15,24.55
2004-03-18,22.7,31.36,30.02,24.1656,30.13,26.27,20.02,24.44
2004-03-19,22.57,31.14,29.28,23.7921,29.58,25.85,19.75,24.1
2004-03-22,22.27,30.66,29.0,23.4835,29.21,25.5,19.43,23.82
2004-03-23,22.23,30.6,28.8,23.4754,29.31,25.43,19.4,23.81
2004-03-24,22.29,30.75,28.19,23.2968,29.15,25.43,19.5,23.86
2004-03-25,22.6,31.29,28.08,23.5404,29.31,25.85,20.12,23.9
2004-03-26,22.47,31.26,28.4,23.5241,29.43,25.99,20.0,23.98
2004-03-29,22.74,31.55,28.55,23.8246,29.83,26.3,20.26,24.13
2004-03-30,22.88,31.79,29.07,23.987,29.76,26.46,20.29,24.22
2004-03-31,22.88,31.75,29.34,23.8733,29.93,26.41,20.16,24.32
2004-04-01,22.79,31.89,29.0,24.125,30.14,26.56,20.37,24.39
2004-04-02,22.82,32.18,29.13,24.0357,30.5,26.86,20.88,24.27
2004-04-05,22.9,32.51,29.28,24.1007,30.85,27.18,21.06,24.34
2004-04-06,23.01,32.44,29.28,24.0844,30.75,27.16,20.84,24.35
2004-04-07,22.95,32.2,29.28,24.0195,30.61,27.1,20.71,24.1
2004-04-08,22.83,32.0,29.54,23.9789,30.4,26.95,20.75,24.08
2004-04-09,22.83,32.0,29.54,23.9789,30.4,26.95,20.75,24.08
2004-04-12,22.92,32.27,30.1,24.125,30.65,27.22,20.8,23.7
2004-04-13,22.69,31.67,29.84,23.6135,30.38,26.8,20.54,23.27
2004-04-14,22.85,31.62,29.9,23.3293,30.69,26.78,20.52,23.3
2004-04-15,22.92,31.59,30.3,23.1912,31.25,26.86,20.28,23.43
2004-04-16,23.08,31.89,30.54,23.4429,31.48,27.1,20.09,23.51
2004-04-19,23.15,31.91,30.47,23.4023,31.35,26.95,20.32,23.36
2004-04-20,22.97,31.71,29.85,22.971999999999998,30.83,26.68,19.88,23.1
2004-04-21,23.02,31.75,29.75,22.9639,31.19,26.85,20.18,23.28
2004-04-22,23.25,32.39,30.34,23.3617,31.44,27.44,20.49,23.54
2004-04-23,23.27,32.26,30.1,23.2399,31.35,27.32,20.76,23.55
2004-04-26,23.22,32.0,30.27,23.1912,31.18,27.18,20.51,23.62
2004-04-27,23.28,32.22,30.9,23.2481,31.3,27.2,20.45,23.66
2004-04-28,23.01,31.84,30.46,22.9151,31.02,26.84,20.1,23.68
2004-04-29,23.13,31.63,29.73,22.842,30.83,26.6,19.8,23.31
2004-04-30,23.18,31.39,29.84,22.8339,30.86,26.4,19.39,23.28
2004-05-03,23.32,31.55,30.53,22.9882,31.26,26.7,19.5,23.44
2004-05-04,23.22,31.49,30.55,23.0613,31.21,26.81,19.69,23.53
2004-05-05,23.26,31.56,30.65,23.0369,31.39,26.83,19.79,23.37
2004-05-06,23.16,31.09,30.5,22.7852,31.27,26.69,19.7,23.45
2004-05-07,22.94,30.34,29.76,22.298000000000002,31.06,26.22,19.6,22.74
2004-05-10,22.83,29.96,28.9,22.1112,30.66,25.84,19.52,22.42
2004-05-11,22.79,30.4,29.4,22.2249,30.69,26.0,19.78,22.36
2004-05-12,22.67,30.5,29.58,22.4766,30.8,26.22,19.72,22.34
2004-05-13,22.63,30.4,29.5,22.5172,30.76,26.22,19.72,22.43
2004-05-14,22.72,30.41,29.85,22.5335,30.7,26.17,19.45,22.55
2004-05-17,22.57,29.93,29.85,22.2412,30.61,25.88,19.24,22.31
2004-05-18,22.7,30.4,29.41,22.4198,30.6,26.14,19.43,22.5
2004-05-19,22.58,30.27,29.28,22.436,30.3,26.1,19.52,22.34
2004-05-20,22.66,30.34,29.25,22.5172,30.1,26.04,19.51,22.57
2004-05-21,22.67,30.49,29.11,22.6553,30.16,26.22,19.57,22.54
2004-05-24,22.58,30.81,29.77,22.6878,30.01,26.42,19.6,22.85
2004-05-25,22.85,31.43,30.27,23.0126,30.3,26.8,19.97,23.26
2004-05-26,22.87,31.45,30.02,23.1506,30.46,26.86,19.93,23.27
2004-05-27,23.14,31.59,29.6,23.2075,30.77,27.05,20.05,23.51
2004-05-28,23.05,31.59,29.75,23.2237,30.76,27.05,20.15,23.56
2004-05-31,23.05,31.59,29.75,23.2237,30.76,27.05,20.15,23.56
2004-06-01,23.05,31.56,30.16,23.1344,30.92,27.05,20.01,23.53
2004-06-02,23.24,31.68,30.1,23.2481,31.11,27.3,20.01,23.57
2004-06-03,23.19,31.48,29.83,23.0613,31.03,27.1,19.75,23.32
2004-06-04,23.23,31.61,29.68,23.2562,31.09,27.25,19.94,23.4
2004-06-07,23.43,32.05,30.23,23.5891,31.4,27.72,20.4,23.6
2004-06-08,23.54,32.16,30.1,23.5566,31.44,27.78,20.51,23.38
2004-06-09,23.45,31.92,29.86,23.313000000000002,31.07,27.54,20.28,23.23
2004-06-10,23.45,32.05,30.24,23.4267,31.08,27.73,20.39,23.39
2004-06-11,23.45,32.05,30.24,23.4267,31.08,27.73,20.39,23.39
2004-06-14,23.33,31.64,30.01,23.1019,30.86,27.58,20.11,23.23
2004-06-15,23.44,31.83,30.44,23.1912,30.9,27.83,20.41,23.39
2004-06-16,23.41,31.86,31.03,23.2318,30.91,27.9,20.32,23.46
2004-06-17,23.32,31.94,31.26,23.2481,30.96,27.92,20.09,23.62
2004-06-18,23.23,31.89,31.22,23.1587,30.86,28.02,20.13,23.54
2004-06-21,23.2,31.78,31.15,23.0857,30.65,27.91,20.04,23.7
2004-06-22,23.21,31.64,31.36,23.1993,30.52,28.17,20.25,23.61
2004-06-23,23.24,31.89,31.89,23.2562,30.7,28.57,20.53,23.79
2004-06-24,23.15,31.9,31.7,23.3049,30.71,28.51,20.43,23.87
2004-06-25,22.93,31.87,31.52,23.2237,30.44,28.47,20.51,23.73
2004-06-28,22.93,31.81,31.07,23.2075,30.29,28.26,20.35,23.84
2004-06-29,22.95,31.57,31.24,23.11,30.45,28.48,20.56,23.66
2004-06-30,23.09,31.63,31.48,23.2075,30.56,28.66,20.7,23.76
2004-07-01,22.86,31.44,31.52,23.0451,30.13,28.23,20.32,23.48
2004-07-02,22.86,31.27,31.64,23.11,30.11,27.99,20.1,23.72
2004-07-05,22.86,31.27,31.64,23.11,30.11,27.99,20.1,23.72
2004-07-06,22.87,31.07,31.72,22.9476,29.89,27.93,19.67,23.68
2004-07-07,22.89,30.98,31.91,22.8989,29.82,27.98,19.8,23.73
2004-07-08,22.86,30.56,31.75,22.7284,29.75,27.82,19.47,23.64
2004-07-09,22.92,30.73,31.93,22.7284,29.68,28.05,19.63,23.59
2004-07-12,22.95,30.81,31.75,22.8339,29.55,28.09,19.6,23.64
2004-07-13,22.98,30.93,31.67,22.8583,29.79,28.15,19.51,23.59
2004-07-14,22.97,30.8,32.05,22.7527,29.9,28.1,19.2,23.8
2004-07-15,22.82,30.65,32.26,22.5416,29.57,28.24,19.1,23.91
2004-07-16,22.81,30.31,32.65,22.5497,29.31,28.13,18.9,24.08
2004-07-19,22.82,30.19,32.54,22.5822,29.17,28.01,18.96,24.19
2004-07-20,22.83,30.53,32.44,22.6959,29.29,28.18,19.27,24.24
2004-07-21,22.52,30.26,31.86,22.4685,28.96,27.81,18.98,23.86
2004-07-22,22.45,30.31,31.96,22.4929,29.1,27.64,19.18,23.7
2004-07-23,22.12,30.13,31.84,22.3792,28.92,27.51,18.85,23.56
2004-07-26,22.04,29.87,31.56,22.3873,28.63,27.42,18.96,23.5
2004-07-27,22.27,30.38,31.88,22.5741,28.75,27.7,19.14,23.47
2004-07-28,22.21,30.25,32.1,22.6472,28.68,27.87,19.13,23.78
2004-07-29,21.95,30.4,32.33,22.7446,28.81,27.9,19.4,23.95
2004-07-30,21.95,30.43,32.45,22.7121,28.92,27.86,19.44,24.12
2004-08-02,22.17,30.61,32.41,22.8502,28.89,27.99,19.49,24.3
2004-08-03,22.08,30.3,32.8,22.7121,28.86,27.84,19.17,24.25
2004-08-04,22.13,30.14,32.04,22.769000000000002,28.8,27.84,19.2,24.46
2004-08-05,21.87,29.61,31.56,22.3954,28.27,27.27,18.91,24.17
2004-08-06,21.6,29.18,30.93,22.2006,27.88,26.71,18.34,24.35
2004-08-09,21.68,29.14,31.43,22.1762,27.75,26.77,18.46,24.29
2004-08-10,21.85,29.57,31.31,22.4848,28.16,27.22,18.78,24.47
2004-08-11,22.02,29.36,31.15,22.5335,28.63,27.19,18.31,24.57
2004-08-12,21.97,28.96,30.75,22.3142,28.47,26.79,17.95,24.56
2004-08-13,22.07,29.03,31.13,22.3386,28.25,26.74,18.05,24.47
2004-08-16,22.21,29.72,31.32,22.6796,28.63,27.24,18.21,24.58
2004-08-17,22.23,30.1,30.6,22.8096,28.67,27.22,18.33,24.57
2004-08-18,22.38,30.36,31.0,23.0857,29.05,27.65,18.63,24.73
2004-08-19,22.27,30.22,31.1,22.9882,28.95,27.32,18.57,24.61
2004-08-20,22.37,30.49,31.42,23.2237,29.19,27.59,18.66,24.71
2004-08-23,22.29,30.33,31.03,23.1425,29.13,27.58,18.75,24.66
2004-08-24,22.3,30.41,30.95,23.1831,29.15,27.6,18.65,24.71
